18.52952,73.85655
18.52992,73.85676
18.52979,73.86048
18.52973,73.8615
18.5258,73.86687
18.52681,73.87032
18.52752,73.87192
18.52805,73.87318
18.52838,73.87429
18.52913,73.87443
